"Plot Title: Mermaid's Reef" 
"#","Date Time, GMT-04:00","Temp, °C","Intensity, Lux","Coupler Attached","Host Connected","Stopped","End Of File" 
1430,08/31/18 09:30:00 AM,30.659,914.9,,,,
1431,08/31/18 10:00:00 AM,30.862,1636.1,,,,
1432,08/31/18 10:30:00 AM,30.862,1722.2,,,,
1433,08/31/18 11:00:00 AM,30.760,1054.9,,,,
1434,08/31/18 11:30:00 AM,30.963,2411.1,,,,
1435,08/31/18 12:00:00 PM,30.760,839.6,,,,
1436,08/31/18 12:30:00 PM,30.963,979.5,,,,
1437,08/31/18 01:00:00 PM,31.064,2669.5,,,,
1438,08/31/18 01:30:00 PM,30.963,2238.9,,,,
1439,08/31/18 02:00:00 PM,30.760,1463.9,,,,
1440,08/31/18 02:30:00 PM,30.659,1044.1,,,,
1441,08/31/18 03:00:00 PM,30.760,1356.3,,,,
1442,08/31/18 03:30:00 PM,30.963,4305.6,,,,
1443,08/31/18 04:00:00 PM,31.064,2927.8,,,,
1444,08/31/18 04:30:00 PM,30.760,1722.2,,,,
1445,08/31/18 05:00:00 PM,30.659,376.7,,,,
1446,08/31/18 05:30:00 PM,30.760,882.6,,,,
1447,08/31/18 06:00:00 PM,30.760,387.5,,,,
1448,08/31/18 06:30:00 PM,30.659,279.9,,,,
1449,08/31/18 07:00:00 PM,30.659,107.6,,,,
1450,08/31/18 07:30:00 PM,30.558,0.0,,,,
1451,08/31/18 08:00:00 PM,30.558,0.0,,,,
1452,08/31/18 08:30:00 PM,30.558,0.0,,,,
1453,08/31/18 09:00:00 PM,30.457,0.0,,,,
1454,08/31/18 09:30:00 PM,30.356,0.0,,,,
1455,08/31/18 10:00:00 PM,30.356,0.0,,,,
1456,08/31/18 10:30:00 PM,30.356,0.0,,,,
1457,08/31/18 11:00:00 PM,30.356,0.0,,,,
1458,08/31/18 11:30:00 PM,30.255,0.0,,,,
1459,09/01/18 12:00:00 AM,30.255,0.0,,,,
1460,09/01/18 12:30:00 AM,30.255,0.0,,,,
1461,09/01/18 01:00:00 AM,30.154,0.0,,,,
1462,09/01/18 01:30:00 AM,30.154,0.0,,,,
1463,09/01/18 02:00:00 AM,30.154,0.0,,,,
1464,09/01/18 02:30:00 AM,30.154,0.0,,,,
1465,09/01/18 03:00:00 AM,30.054,0.0,,,,
1466,09/01/18 03:30:00 AM,30.054,0.0,,,,
1467,09/01/18 04:00:00 AM,30.054,0.0,,,,
1468,09/01/18 04:30:00 AM,30.054,0.0,,,,
1469,09/01/18 05:00:00 AM,29.953,0.0,,,,
1470,09/01/18 05:30:00 AM,29.953,0.0,,,,
1471,09/01/18 06:00:00 AM,29.853,0.0,,,,
1472,09/01/18 06:30:00 AM,29.853,0.0,,,,
1473,09/01/18 07:00:00 AM,29.752,0.0,,,,
1474,09/01/18 07:30:00 AM,29.752,0.0,,,,
1475,09/01/18 08:00:00 AM,29.652,21.5,,,,
1476,09/01/18 08:30:00 AM,29.652,43.1,,,,
1477,09/01/18 09:00:00 AM,29.652,107.6,,,,
1478,09/01/18 09:30:00 AM,29.752,269.1,,,,
1479,09/01/18 10:00:00 AM,29.752,495.1,,,,
1480,09/01/18 10:30:00 AM,29.853,807.3,,,,
1481,09/01/18 11:00:00 AM,29.953,1216.3,,,,
1482,09/01/18 11:30:00 AM,30.154,2755.6,,,,
1483,09/01/18 12:00:00 PM,30.255,2583.4,,,,
1484,09/01/18 12:30:00 PM,30.054,1550.0,,,,
1485,09/01/18 01:00:00 PM,30.356,3444.5,,,,
1486,09/01/18 01:30:00 PM,30.054,3444.5,,,,
1487,09/01/18 02:00:00 PM,30.356,2152.8,,,,
1488,09/01/18 02:30:00 PM,30.356,2152.8,,,,
1489,09/01/18 03:00:00 PM,30.356,2755.6,,,,
1490,09/01/18 03:30:00 PM,30.356,2497.2,,,,
1491,09/01/18 04:00:00 PM,30.255,1550.0,,,,
1492,09/01/18 04:30:00 PM,30.154,1270.1,,,,
1493,09/01/18 05:00:00 PM,30.255,1636.1,,,,
1494,09/01/18 05:30:00 PM,30.054,279.9,,,,
1495,09/01/18 06:00:00 PM,30.054,366.0,,,,
1496,09/01/18 06:30:00 PM,30.054,333.7,,,,
1497,09/01/18 07:00:00 PM,29.953,75.3,,,,
1498,09/01/18 07:30:00 PM,29.953,0.0,,,,
1499,09/01/18 08:00:00 PM,29.953,0.0,,,,
1500,09/01/18 08:30:00 PM,29.853,0.0,,,,
1501,09/01/18 09:00:00 PM,29.752,0.0,,,,
1502,09/01/18 09:30:00 PM,29.652,0.0,,,,
1503,09/01/18 10:00:00 PM,29.652,0.0,,,,
1504,09/01/18 10:30:00 PM,29.652,0.0,,,,
1505,09/01/18 11:00:00 PM,29.652,0.0,,,,
1506,09/01/18 11:30:00 PM,29.552,0.0,,,,
1507,09/02/18 12:00:00 AM,29.552,0.0,,,,
1508,09/02/18 12:30:00 AM,29.552,0.0,,,,
1509,09/02/18 01:00:00 AM,29.552,0.0,,,,
1510,09/02/18 01:30:00 AM,29.452,0.0,,,,
1511,09/02/18 02:00:00 AM,29.452,0.0,,,,
1512,09/02/18 02:30:00 AM,29.452,0.0,,,,
1513,09/02/18 03:00:00 AM,29.352,0.0,,,,
1514,09/02/18 03:30:00 AM,29.352,0.0,,,,
1515,09/02/18 04:00:00 AM,29.352,0.0,,,,
1516,09/02/18 04:30:00 AM,29.352,0.0,,,,
1517,09/02/18 05:00:00 AM,29.352,0.0,,,,
1518,09/02/18 05:30:00 AM,29.252,0.0,,,,
1519,09/02/18 06:00:00 AM,29.252,0.0,,,,
1520,09/02/18 06:30:00 AM,29.053,0.0,,,,
1521,09/02/18 07:00:00 AM,29.152,21.5,,,,
1522,09/02/18 07:30:00 AM,29.252,129.2,,,,
1523,09/02/18 08:00:00 AM,29.352,419.8,,,,
1524,09/02/18 08:30:00 AM,29.552,850.4,,,,
1525,09/02/18 09:00:00 AM,29.853,1377.8,,,,
1526,09/02/18 09:30:00 AM,30.054,1130.2,,,,
1527,09/02/18 10:00:00 AM,29.152,312.2,,,,
1528,09/02/18 10:30:00 AM,29.652,1356.3,,,,
1529,09/02/18 11:00:00 AM,29.652,871.9,,,,
1530,09/02/18 11:30:00 AM,30.054,2238.9,,,,
1531,09/02/18 12:00:00 PM,29.853,1377.8,,,,
1532,09/02/18 12:30:00 PM,29.853,1377.8,,,,
1533,09/02/18 01:00:00 PM,29.752,1065.6,,,,
1534,09/02/18 01:30:00 PM,29.752,1087.2,,,,
1535,09/02/18 02:00:00 PM,29.652,645.8,,,,
1536,09/02/18 02:30:00 PM,29.552,193.8,,,,
1537,09/02/18 03:00:00 PM,29.452,150.7,,,,
1538,09/02/18 03:30:00 PM,29.452,247.6,,,,
1539,09/02/18 04:00:00 PM,29.552,452.1,,,,
1540,09/02/18 04:30:00 PM,29.552,505.9,,,,
1541,09/02/18 05:00:00 PM,29.552,828.8,,,,
1542,09/02/18 05:30:00 PM,29.552,947.2,,,,
1543,09/02/18 06:00:00 PM,29.552,1151.7,,,,
1544,09/02/18 06:30:00 PM,29.452,247.6,,,,
1545,09/02/18 07:00:00 PM,29.452,139.9,,,,
1546,09/02/18 07:30:00 PM,29.352,0.0,,,,
1547,09/02/18 08:00:00 PM,29.352,0.0,,,,
1548,09/02/18 08:30:00 PM,29.252,0.0,,,,
1549,09/02/18 09:00:00 PM,29.252,0.0,,,,
1550,09/02/18 09:30:00 PM,29.152,0.0,,,,
1551,09/02/18 10:00:00 PM,29.152,0.0,,,,
1552,09/02/18 10:30:00 PM,29.053,0.0,,,,
1553,09/02/18 11:00:00 PM,29.053,0.0,,,,
1554,09/02/18 11:30:00 PM,28.953,0.0,,,,
1555,09/03/18 12:00:00 AM,28.953,0.0,,,,
1556,09/03/18 12:30:00 AM,28.953,0.0,,,,
1557,09/03/18 01:00:00 AM,28.853,0.0,,,,
1558,09/03/18 01:30:00 AM,28.853,0.0,,,,
1559,09/03/18 02:00:00 AM,28.853,0.0,,,,
1560,09/03/18 02:30:00 AM,28.853,0.0,,,,
1561,09/03/18 03:00:00 AM,28.754,0.0,,,,
1562,09/03/18 03:30:00 AM,28.655,0.0,,,,
1563,09/03/18 04:00:00 AM,28.655,0.0,,,,
1564,09/03/18 04:30:00 AM,28.655,0.0,,,,
1565,09/03/18 05:00:00 AM,28.655,0.0,,,,
1566,09/03/18 05:30:00 AM,28.555,0.0,,,,
1567,09/03/18 06:00:00 AM,28.555,0.0,,,,
1568,09/03/18 06:30:00 AM,28.555,0.0,,,,
1569,09/03/18 07:00:00 AM,28.555,32.3,,,,
1570,09/03/18 07:30:00 AM,28.555,183.0,,,,
1571,09/03/18 08:00:00 AM,28.555,839.6,,,,
1572,09/03/18 08:30:00 AM,28.555,376.7,,,,
1573,09/03/18 09:00:00 AM,28.655,419.8,,,,
1574,09/03/18 09:30:00 AM,29.053,1291.7,,,,
1575,09/03/18 10:00:00 AM,28.953,882.6,,,,
1576,09/03/18 10:30:00 AM,29.552,1808.3,,,,
1577,09/03/18 11:00:00 AM,29.552,1463.9,,,,
1578,09/03/18 11:30:00 AM,29.252,2152.8,,,,
1579,09/03/18 12:00:00 PM,29.152,2152.8,,,,
1580,09/03/18 12:30:00 PM,29.252,2411.1,,,,
1581,09/03/18 01:00:00 PM,29.252,2583.4,,,,
1582,09/03/18 01:30:00 PM,29.352,3272.2,,,,
1583,09/03/18 02:00:00 PM,29.452,4133.4,,,,
1584,09/03/18 02:30:00 PM,29.452,3100.0,,,,
1585,09/03/18 03:00:00 PM,29.452,2927.8,,,,
1586,09/03/18 03:30:00 PM,29.352,2927.8,,,,
1587,09/03/18 04:00:00 PM,29.352,2411.1,,,,
1588,09/03/18 04:30:00 PM,29.352,1184.0,,,,
1589,09/03/18 05:00:00 PM,29.352,839.6,,,,
1590,09/03/18 05:30:00 PM,29.352,699.7,,,,
1591,09/03/18 06:00:00 PM,29.252,452.1,,,,
1592,09/03/18 06:30:00 PM,29.252,236.8,,,,
1593,09/03/18 07:00:00 PM,29.252,86.1,,,,
1594,09/03/18 07:30:00 PM,29.152,0.0,,,,
1595,09/03/18 08:00:00 PM,29.152,0.0,,,,
1596,09/03/18 08:30:00 PM,29.152,0.0,,,,
1597,09/03/18 09:00:00 PM,29.152,0.0,,,,
1598,09/03/18 09:30:00 PM,29.152,0.0,,,,
1599,09/03/18 10:00:00 PM,29.053,0.0,,,,
1600,09/03/18 10:30:00 PM,29.152,0.0,,,,
1601,09/03/18 11:00:00 PM,29.053,0.0,,,,
1602,09/03/18 11:30:00 PM,29.053,0.0,,,,
1603,09/04/18 12:00:00 AM,28.953,0.0,,,,
1604,09/04/18 12:30:00 AM,28.853,0.0,,,,
1605,09/04/18 01:00:00 AM,28.853,0.0,,,,
1606,09/04/18 01:30:00 AM,28.853,0.0,,,,
1607,09/04/18 02:00:00 AM,28.853,0.0,,,,
1608,09/04/18 02:30:00 AM,28.853,0.0,,,,
1609,09/04/18 03:00:00 AM,28.853,0.0,,,,
1610,09/04/18 03:30:00 AM,28.853,0.0,,,,
1611,09/04/18 04:00:00 AM,28.853,0.0,,,,
1612,09/04/18 04:30:00 AM,28.853,0.0,,,,
1613,09/04/18 05:00:00 AM,28.655,0.0,,,,
1614,09/04/18 05:30:00 AM,28.655,0.0,,,,
1615,09/04/18 06:00:00 AM,28.754,0.0,,,,
1616,09/04/18 06:30:00 AM,28.754,0.0,,,,
1617,09/04/18 07:00:00 AM,28.754,32.3,,,,
1618,09/04/18 07:30:00 AM,28.754,441.3,,,,
1619,09/04/18 08:00:00 AM,28.953,624.3,,,,
1620,09/04/18 08:30:00 AM,29.053,1550.0,,,,
1621,09/04/18 09:00:00 AM,29.152,1097.9,,,,
1622,09/04/18 09:30:00 AM,29.152,807.3,,,,
1623,09/04/18 10:00:00 AM,29.352,1722.2,,,,
1624,09/04/18 10:30:00 AM,29.652,2066.7,,,,
1625,09/04/18 11:00:00 AM,29.853,2583.4,,,,
1626,09/04/18 11:30:00 AM,29.853,2238.9,,,,
1627,09/04/18 12:00:00 PM,29.752,2066.7,,,,
1628,09/04/18 12:30:00 PM,29.853,871.9,,,,
1629,09/04/18 01:00:00 PM,29.752,3444.5,,,,
1630,09/04/18 01:30:00 PM,29.752,2927.8,,,,
1631,09/04/18 02:00:00 PM,29.752,2238.9,,,,
1632,09/04/18 02:30:00 PM,29.752,1894.5,,,,
1633,09/04/18 03:00:00 PM,29.752,2325.0,,,,
1634,09/04/18 03:30:00 PM,29.853,3444.5,,,,
1635,09/04/18 04:00:00 PM,29.853,2755.6,,,,
1636,09/04/18 04:30:00 PM,29.853,2927.8,,,,
1637,09/04/18 05:00:00 PM,29.853,1980.6,,,,
1638,09/04/18 05:30:00 PM,29.853,2152.8,,,,
1639,09/04/18 06:00:00 PM,29.853,635.1,,,,
1640,09/04/18 06:30:00 PM,29.752,473.6,,,,
1641,09/04/18 07:00:00 PM,29.652,75.3,,,,
1642,09/04/18 07:30:00 PM,29.552,0.0,,,,
1643,09/04/18 08:00:00 PM,29.552,0.0,,,,
1644,09/04/18 08:30:00 PM,29.552,0.0,,,,
1645,09/04/18 09:00:00 PM,29.552,0.0,,,,
1646,09/04/18 09:30:00 PM,29.552,0.0,,,,
1647,09/04/18 10:00:00 PM,29.552,0.0,,,,
1648,09/04/18 10:30:00 PM,29.452,0.0,,,,
1649,09/04/18 11:00:00 PM,29.452,0.0,,,,
1650,09/04/18 11:30:00 PM,29.452,0.0,,,,
1651,09/05/18 12:00:00 AM,29.352,0.0,,,,
1652,09/05/18 12:30:00 AM,29.352,0.0,,,,
1653,09/05/18 01:00:00 AM,29.352,0.0,,,,
1654,09/05/18 01:30:00 AM,29.352,0.0,,,,
1655,09/05/18 02:00:00 AM,29.352,0.0,,,,
1656,09/05/18 02:30:00 AM,29.252,0.0,,,,
1657,09/05/18 03:00:00 AM,29.252,0.0,,,,
1658,09/05/18 03:30:00 AM,29.252,0.0,,,,
1659,09/05/18 04:00:00 AM,29.252,0.0,,,,
1660,09/05/18 04:30:00 AM,29.252,0.0,,,,
1661,09/05/18 05:00:00 AM,29.252,0.0,,,,
1662,09/05/18 05:30:00 AM,29.152,0.0,,,,
1663,09/05/18 06:00:00 AM,29.152,0.0,,,,
1664,09/05/18 06:30:00 AM,29.152,0.0,,,,
1665,09/05/18 07:00:00 AM,29.152,32.3,,,,
1666,09/05/18 07:30:00 AM,29.053,118.4,,,,
1667,09/05/18 08:00:00 AM,29.152,161.5,,,,
1668,09/05/18 08:30:00 AM,29.452,925.7,,,,
1669,09/05/18 09:00:00 AM,29.152,215.3,,,,
1670,09/05/18 09:30:00 AM,29.452,1636.1,,,,
1671,09/05/18 10:00:00 AM,29.652,4650.0,,,,
1672,09/05/18 10:30:00 AM,29.752,2325.0,,,,
1673,09/05/18 11:00:00 AM,29.953,2755.6,,,,
1674,09/05/18 11:30:00 AM,30.255,1636.1,,,,
1675,09/05/18 12:00:00 PM,30.054,3272.2,,,,
1676,09/05/18 12:30:00 PM,30.255,2497.2,,,,
1677,09/05/18 01:00:00 PM,30.255,2927.8,,,,
1678,09/05/18 01:30:00 PM,30.255,3444.5,,,,
1679,09/05/18 02:00:00 PM,30.356,2411.1,,,,
1680,09/05/18 02:30:00 PM,30.255,3100.0,,,,
1681,09/05/18 03:00:00 PM,30.255,2755.6,,,,
1682,09/05/18 03:30:00 PM,30.255,2583.4,,,,
1683,09/05/18 04:00:00 PM,30.255,2411.1,,,,
1684,09/05/18 04:30:00 PM,30.054,215.3,,,,
1685,09/05/18 05:00:00 PM,30.356,2238.9,,,,
1686,09/05/18 05:30:00 PM,30.255,1463.9,,,,
1687,09/05/18 06:00:00 PM,30.154,764.2,,,,
1688,09/05/18 06:30:00 PM,30.154,247.6,,,,
1689,09/05/18 07:00:00 PM,30.154,75.3,,,,
1690,09/05/18 07:30:00 PM,30.054,0.0,,,,
1691,09/05/18 08:00:00 PM,30.054,0.0,,,,
1692,09/05/18 08:30:00 PM,29.953,0.0,,,,
1693,09/05/18 09:00:00 PM,29.953,0.0,,,,
1694,09/05/18 09:30:00 PM,29.953,0.0,,,,
1695,09/05/18 10:00:00 PM,29.853,0.0,,,,
1696,09/05/18 10:30:00 PM,29.853,0.0,,,,
1697,09/05/18 11:00:00 PM,29.853,0.0,,,,
1698,09/05/18 11:30:00 PM,29.853,0.0,,,,
1699,09/06/18 12:00:00 AM,29.853,0.0,,,,
1700,09/06/18 12:30:00 AM,29.752,0.0,,,,
1701,09/06/18 01:00:00 AM,29.752,0.0,,,,
1702,09/06/18 01:30:00 AM,29.652,0.0,,,,
1703,09/06/18 02:00:00 AM,29.652,0.0,,,,
1704,09/06/18 02:30:00 AM,29.652,0.0,,,,
1705,09/06/18 03:00:00 AM,29.552,0.0,,,,
1706,09/06/18 03:30:00 AM,29.452,0.0,,,,
1707,09/06/18 04:00:00 AM,29.452,0.0,,,,
1708,09/06/18 04:30:00 AM,29.452,0.0,,,,
1709,09/06/18 05:00:00 AM,29.452,0.0,,,,
1710,09/06/18 05:30:00 AM,29.352,0.0,,,,
1711,09/06/18 06:00:00 AM,29.352,0.0,,,,
1712,09/06/18 06:30:00 AM,29.352,0.0,,,,
1713,09/06/18 07:00:00 AM,29.352,0.0,,,,
1714,09/06/18 07:30:00 AM,29.352,21.5,,,,
1715,09/06/18 08:00:00 AM,29.352,86.1,,,,
1716,09/06/18 08:30:00 AM,29.452,592.0,,,,
1717,09/06/18 09:00:00 AM,29.652,1141.0,,,,
1718,09/06/18 09:30:00 AM,29.652,1044.1,,,,
1719,09/06/18 10:00:00 AM,29.252,861.1,,,,
1720,09/06/18 10:30:00 AM,29.752,17222.3,,,,
1721,09/06/18 11:00:00 AM,29.752,1463.9,,,,
1722,09/06/18 11:30:00 AM,29.953,6200.0,,,,
1723,09/06/18 12:00:00 PM,29.853,1894.5,,,,
1724,09/06/18 12:30:00 PM,29.953,1722.2,,,,
1725,09/06/18 01:00:00 PM,30.054,4994.5,,,,
1726,09/06/18 01:30:00 PM,30.255,4650.0,,,,
1727,09/06/18 02:00:00 PM,30.255,3616.7,,,,
1728,09/06/18 02:30:00 PM,30.255,5166.7,,,,
1729,09/06/18 03:00:00 PM,30.356,6200.0,,,,
1730,09/06/18 03:30:00 PM,30.255,3788.9,,,,
1731,09/06/18 04:00:00 PM,30.356,6544.5,,,,
1732,09/06/18 04:30:00 PM,30.255,4650.0,,,,
1733,09/06/18 05:00:00 PM,30.255,4650.0,,,,
1734,09/06/18 05:30:00 PM,30.255,1302.4,,,,
1735,09/06/18 06:00:00 PM,30.154,968.8,,,,
1736,09/06/18 06:30:00 PM,30.054,139.9,,,,
1737,09/06/18 07:00:00 PM,30.054,64.6,,,,
1738,09/06/18 07:30:00 PM,30.154,0.0,,,,
1739,09/06/18 08:00:00 PM,30.054,0.0,,,,
1740,09/06/18 08:30:00 PM,30.054,0.0,,,,
1741,09/06/18 09:00:00 PM,29.953,0.0,,,,
1742,09/06/18 09:30:00 PM,29.953,0.0,,,,
1743,09/06/18 10:00:00 PM,29.953,0.0,,,,
1744,09/06/18 10:30:00 PM,29.953,0.0,,,,
1745,09/06/18 11:00:00 PM,29.853,0.0,,,,
1746,09/06/18 11:30:00 PM,29.853,0.0,,,,
1747,09/07/18 12:00:00 AM,29.752,0.0,,,,
1748,09/07/18 12:30:00 AM,29.752,0.0,,,,
1749,09/07/18 01:00:00 AM,29.752,0.0,,,,
1750,09/07/18 01:30:00 AM,29.752,0.0,,,,
1751,09/07/18 02:00:00 AM,29.752,0.0,,,,
1752,09/07/18 02:30:00 AM,29.652,0.0,,,,
1753,09/07/18 03:00:00 AM,29.652,0.0,,,,
1754,09/07/18 03:30:00 AM,29.652,0.0,,,,
1755,09/07/18 04:00:00 AM,29.652,0.0,,,,
1756,09/07/18 04:30:00 AM,29.652,0.0,,,,
1757,09/07/18 05:00:00 AM,29.652,0.0,,,,
1758,09/07/18 05:30:00 AM,29.552,0.0,,,,
1759,09/07/18 06:00:00 AM,29.552,0.0,,,,
1760,09/07/18 06:30:00 AM,29.552,0.0,,,,
1761,09/07/18 07:00:00 AM,29.552,10.8,,,,
1762,09/07/18 07:30:00 AM,29.552,96.9,,,,
1763,09/07/18 08:00:00 AM,29.652,387.5,,,,
1764,09/07/18 08:30:00 AM,29.752,398.3,,,,
1765,09/07/18 09:00:00 AM,29.953,1313.2,,,,
1766,09/07/18 09:30:00 AM,29.652,635.1,,,,
1767,09/07/18 10:00:00 AM,29.953,1463.9,,,,
1768,09/07/18 10:30:00 AM,29.552,333.7,,,,
1769,09/07/18 11:00:00 AM,29.652,785.8,,,,
1770,09/07/18 11:30:00 AM,29.652,549.0,,,,
1771,09/07/18 12:00:00 PM,29.752,1722.2,,,,
1772,09/07/18 12:30:00 PM,29.752,893.4,,,,
1773,09/07/18 01:00:00 PM,29.552,107.6,,,,
1774,09/07/18 01:30:00 PM,29.552,75.3,,,,
1775,09/07/18 02:00:00 PM,29.552,247.6,,,,
1776,09/07/18 02:30:00 PM,29.552,215.3,,,,
1777,09/07/18 03:00:00 PM,29.652,279.9,,,,
1778,09/07/18 03:30:00 PM,29.652,409.0,,,,
1779,09/07/18 04:00:00 PM,29.652,312.2,,,,
1780,09/07/18 04:30:00 PM,29.652,333.7,,,,
1781,09/07/18 05:00:00 PM,29.652,430.6,,,,
1782,09/07/18 05:30:00 PM,29.552,376.7,,,,
1783,09/07/18 06:00:00 PM,29.652,570.5,,,,
1784,09/07/18 06:30:00 PM,29.552,419.8,,,,
1785,09/07/18 07:00:00 PM,29.552,86.1,,,,
1786,09/07/18 07:30:00 PM,29.452,0.0,,,,
1787,09/07/18 08:00:00 PM,29.552,0.0,,,,
1788,09/07/18 08:30:00 PM,29.452,0.0,,,,
1789,09/07/18 09:00:00 PM,29.452,0.0,,,,
1790,09/07/18 09:30:00 PM,29.452,0.0,,,,
1791,09/07/18 10:00:00 PM,29.452,0.0,,,,
1792,09/07/18 10:30:00 PM,29.352,0.0,,,,
1793,09/07/18 11:00:00 PM,29.352,0.0,,,,
1794,09/07/18 11:30:00 PM,29.352,0.0,,,,
1795,09/08/18 12:00:00 AM,29.352,0.0,,,,
1796,09/08/18 12:30:00 AM,29.352,0.0,,,,
1797,09/08/18 01:00:00 AM,29.352,0.0,,,,
1798,09/08/18 01:30:00 AM,29.352,0.0,,,,
1799,09/08/18 02:00:00 AM,29.352,0.0,,,,
1800,09/08/18 02:30:00 AM,29.352,0.0,,,,
1801,09/08/18 03:00:00 AM,29.252,0.0,,,,
1802,09/08/18 03:30:00 AM,29.252,0.0,,,,
1803,09/08/18 04:00:00 AM,29.252,0.0,,,,
1804,09/08/18 04:30:00 AM,29.252,0.0,,,,
1805,09/08/18 05:00:00 AM,29.252,0.0,,,,
1806,09/08/18 05:30:00 AM,29.152,0.0,,,,
1807,09/08/18 06:00:00 AM,29.152,0.0,,,,
1808,09/08/18 06:30:00 AM,29.152,0.0,,,,
1809,09/08/18 07:00:00 AM,29.152,0.0,,,,
1810,09/08/18 07:30:00 AM,29.152,64.6,,,,
1811,09/08/18 08:00:00 AM,29.152,183.0,,,,
1812,09/08/18 08:30:00 AM,29.452,656.6,,,,
1813,09/08/18 09:00:00 AM,29.352,409.0,,,,
1814,09/08/18 09:30:00 AM,29.652,581.3,,,,
1815,09/08/18 10:00:00 AM,29.752,1108.7,,,,
1816,09/08/18 10:30:00 AM,29.252,462.9,,,,
1817,09/08/18 11:00:00 AM,29.352,527.4,,,,
1818,09/08/18 11:30:00 AM,29.352,441.3,,,,
1819,09/08/18 12:00:00 PM,29.552,1216.3,,,,
1820,09/08/18 12:30:00 PM,29.752,3100.0,,,,
1821,09/08/18 01:00:00 PM,29.853,7233.4,,,,
1822,09/08/18 01:30:00 PM,29.652,2152.8,,,,
1823,09/08/18 02:00:00 PM,29.752,1722.2,,,,
1824,09/08/18 02:30:00 PM,29.652,516.7,,,,
1825,09/08/18 03:00:00 PM,29.552,269.1,,,,
1826,09/08/18 03:30:00 PM,29.652,462.9,,,,
1827,09/08/18 04:00:00 PM,29.853,2411.1,,,,
1828,09/08/18 04:30:00 PM,29.953,3100.0,,,,
1829,09/08/18 05:00:00 PM,29.652,75.3,,,,
1830,09/08/18 05:30:00 PM,29.652,236.8,,,,
1831,09/08/18 06:00:00 PM,29.652,333.7,,,,
1832,09/08/18 06:30:00 PM,29.652,86.1,,,,
1833,09/08/18 07:00:00 PM,29.652,21.5,,,,
1834,09/08/18 07:30:00 PM,29.552,0.0,,,,
1835,09/08/18 08:00:00 PM,29.552,0.0,,,,
1836,09/08/18 08:30:00 PM,29.552,0.0,,,,
1837,09/08/18 09:00:00 PM,29.552,0.0,,,,
1838,09/08/18 09:30:00 PM,29.552,0.0,,,,
1839,09/08/18 10:00:00 PM,29.552,0.0,,,,
1840,09/08/18 10:30:00 PM,29.452,0.0,,,,
1841,09/08/18 11:00:00 PM,29.452,0.0,,,,
1842,09/08/18 11:30:00 PM,29.452,0.0,,,,
1843,09/09/18 12:00:00 AM,29.352,0.0,,,,
1844,09/09/18 12:30:00 AM,29.452,0.0,,,,
1845,09/09/18 01:00:00 AM,29.452,0.0,,,,
1846,09/09/18 01:30:00 AM,29.452,0.0,,,,
1847,09/09/18 02:00:00 AM,29.352,0.0,,,,
1848,09/09/18 02:30:00 AM,29.352,0.0,,,,
1849,09/09/18 03:00:00 AM,29.352,0.0,,,,
1850,09/09/18 03:30:00 AM,29.252,0.0,,,,
1851,09/09/18 04:00:00 AM,29.252,0.0,,,,
1852,09/09/18 04:30:00 AM,29.252,0.0,,,,
1853,09/09/18 05:00:00 AM,29.252,0.0,,,,
1854,09/09/18 05:30:00 AM,29.252,0.0,,,,
1855,09/09/18 06:00:00 AM,29.252,0.0,,,,
1856,09/09/18 06:30:00 AM,29.152,0.0,,,,
1857,09/09/18 07:00:00 AM,29.152,75.3,,,,
1858,09/09/18 07:30:00 AM,29.252,150.7,,,,
1859,09/09/18 08:00:00 AM,29.053,172.2,,,,
1860,09/09/18 08:30:00 AM,29.053,172.2,,,,
1861,09/09/18 09:00:00 AM,29.053,236.8,,,,
1862,09/09/18 09:30:00 AM,29.252,570.5,,,,
1863,09/09/18 10:00:00 AM,29.752,1463.9,,,,
1864,09/09/18 10:30:00 AM,29.252,473.6,,,,
1865,09/09/18 11:00:00 AM,29.352,645.8,,,,
1866,09/09/18 11:30:00 AM,29.552,1119.5,,,,
1867,09/09/18 12:00:00 PM,29.752,1259.4,,,,
1868,09/09/18 12:30:00 PM,29.652,1270.1,,,,
1869,09/09/18 01:00:00 PM,30.054,2152.8,,,,
1870,09/09/18 01:30:00 PM,29.752,1259.4,,,,
1871,09/09/18 02:00:00 PM,30.054,6200.0,,,,
1872,09/09/18 02:30:00 PM,30.054,3616.7,,,,
1873,09/09/18 03:00:00 PM,30.054,4133.4,,,,
1874,09/09/18 03:30:00 PM,30.054,2152.8,,,,
1875,09/09/18 04:00:00 PM,30.154,2238.9,,,,
1876,09/09/18 04:30:00 PM,30.054,710.4,,,,
1877,09/09/18 05:00:00 PM,30.054,2325.0,,,,
1878,09/09/18 05:30:00 PM,30.054,1463.9,,,,
1879,09/09/18 06:00:00 PM,29.953,818.1,,,,
1880,09/09/18 06:30:00 PM,29.853,183.0,,,,
1881,09/09/18 07:00:00 PM,29.853,53.8,,,,
1882,09/09/18 07:30:00 PM,29.853,0.0,,,,
1883,09/09/18 08:00:00 PM,29.853,0.0,,,,
1884,09/09/18 08:30:00 PM,29.853,0.0,,,,
1885,09/09/18 09:00:00 PM,29.853,0.0,,,,
1886,09/09/18 09:30:00 PM,29.853,0.0,,,,
1887,09/09/18 10:00:00 PM,29.853,0.0,,,,
1888,09/09/18 10:30:00 PM,29.853,0.0,,,,
1889,09/09/18 11:00:00 PM,29.752,0.0,,,,
